ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10110	"ENSMUSG00000079562"	"Maea"	chr5	+	33365721	33365798	33362570	33362817	33368637	33368746	10110	20,29,7,10,22,25	0,0,0,0,0,1	13,19,14,30,24,29	0,0,0,0,0,0	173	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.933	1.0,1.0,1.0,1.0,1.0,1.0	-0.011
10116	"ENSMUSG00000022434"	"Fam118a"	chr15	+	85038771	85038964	85037201	85037244	85044779	85044841	10116	0,0,0,0,2,0	0,1,1,1,0,0	1,0,1,1,0,0	0,0,1,0,0,0	289	96	1	1.0	NA,0.0,0.0,0.0,1.0,NA	1.0,NA,0.249,1.0,NA,NA	-0.5
10117	"ENSMUSG00000022434"	"Fam118a"	chr15	+	85060088	85060189	85058741	85058825	85061531	85061749	10117	2,1,0,0,1,0	1,1,0,1,1,0	0,0,0,0,0,1	0,0,0,1,0,2	197	96	1	1.0	0.494,0.328,NA,0.0,0.328,NA	NA,NA,NA,0.0,NA,0.196	0.19
10119	"ENSMUSG00000042302"	"Ehbp1"	chr11	-	22062779	22062887	22059136	22059261	22068358	22068506	10119	0,1,0,0,0,0	1,1,0,2,2,3	0,0,0,0,1,0	0,1,1,0,4,0	204	96	1	1.0	0.0,0.32,NA,0.0,0.0,0.0	NA,0.0,0.0,NA,0.105,NA	0.029
10123	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40300242	40300302	40299462	40299521	40311668	40311748	10123	0,0,0,0,1,0	1,16,3,13,6,6	0,0,0,1,0,0	4,9,12,13,4,10	156	96	1	1.0	0.0,0.0,0.0,0.0,0.093,0.0	0.0,0.0,0.0,0.045,0.0,0.0	0.008
10124	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40311668	40311863	40299462	40299521	40314363	40314489	10124	17,27,9,20,14,20	0,0,0,0,0,0	14,32,29,43,17,23	0,0,0,0,0,1	291	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.884	0.019
10125	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40321792	40321960	40318021	40318068	40324746	40324832	10125	1,3,3,5,3,6	2,7,2,3,0,2	3,12,2,7,3,10	1,8,6,9,2,5	264	96	0.93560700308	1.0	0.154,0.135,0.353,0.377,1.0,0.522	0.522,0.353,0.108,0.22,0.353,0.421	0.094
10126	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40325470	40326937	40324746	40324832	40327449	40327622	10126	1,0,0,0,0,0	7,7,2,5,5,6	0,0,1,1,0,3	11,15,6,16,2,14	1563	96	1	1.0	0.009,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.01,0.004,0.0,0.013	-0.003
10129	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40340684	40340750	40336985	40337035	40344355	40344439	10129	0,0,0,0,1,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,1,0,0,0	162	96	1	1.0	NA,NA,NA,NA,1.0,NA	NA,NA,0.0,NA,NA,NA	1.0
10131	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40344355	40344439	40336985	40337035	40349898	40350013	10131	0,0,0,0,0,0	3,4,5,3,3,5	0,0,1,0,0,0	0,3,8,6,6,4	180	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	NA,0.0,0.063,0.0,0.0,0.0	-0.013
10134	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40369689	40369719	40364993	40365166	40373475	40373617	10134	2,5,2,10,6,8	0,0,0,0,0,1	9,12,9,3,4,15	0,1,2,0,0,3	126	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.859	1.0,0.901,0.774,1.0,1.0,0.792	0.065
10135	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40376644	40376803	40373475	40373617	40376983	40377016	10135	1,0,1,1,1,0	0,0,1,0,0,1	1,0,0,0,0,1	0,0,0,0,0,0	255	96	1	1.0	1.0,NA,0.274,1.0,1.0,0.0	1.0,NA,NA,NA,NA,1.0	-0.345
10136	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40376644	40377016	40373475	40373617	40382520	40382633	10136	1,0,1,2,2,0	5,11,2,1,12,5	1,1,2,1,0,4	4,2,12,14,3,13	468	96	0.344733546082	1.0	0.039,0.0,0.093,0.291,0.033,0.0	0.049,0.093,0.033,0.014,0.0,0.059	0.035
10138	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40376983	40377016	40373475	40373617	40382520	40382633	10138	0,0,1,0,0,1	5,11,2,1,12,5	0,0,1,0,0,1	4,2,12,14,3,13	129	96	1	1.0	0.0,0.0,0.271,0.0,0.0,0.13	0.0,0.0,0.058,0.0,0.0,0.054	0.048
10140	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40382520	40382633	40373475	40373617	40393387	40393516	10140	11,18,4,3,17,15	0,1,0,0,1,0	12,8,21,24,9,18	0,0,0,0,0,0	209	96	1	1.0	1.0,0.892,1.0,1.0,0.886,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.037
10142	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40395678	40395768	40393387	40393516	40398541	40398610	10142	0,0,0,0,0,0	4,4,1,3,3,7	0,1,0,0,0,0	4,6,13,11,9,8	186	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.079,0.0,0.0,0.0,0.0	-0.013
10145	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40501448	40501585	40451313	40451398	40513670	40513750	10145	0,0,1,0,0,0	1,1,1,1,1,1	0,0,0,0,1,0	0,0,0,1,0,1	233	96	1	1.0	0.0,0.0,0.292,0.0,0.0,0.0	NA,NA,NA,0.0,1.0,0.0	-0.285
10146	"ENSMUSG00000024940"	"Ltbp3"	chr19	+	5753632	5753755	5752018	5752141	5753928	5754048	10146	10,27,2,13,6,8	0,0,0,0,0,1	3,5,5,7,5,10	0,0,0,0,0,0	219	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.778	1.0,1.0,1.0,1.0,1.0,1.0	-0.037
10147	"ENSMUSG00000024940"	"Ltbp3"	chr19	+	5753928	5754048	5753632	5753755	5755545	5755674	10147	1,12,0,8,5,5	0,0,0,0,0,0	4,4,2,8,4,6	0,1,0,0,0,0	216	96	1	1.0	1.0,1.0,NA,1.0,1.0,1.0	1.0,0.64,1.0,1.0,1.0,1.0	0.06
10148	"ENSMUSG00000024940"	"Ltbp3"	chr19	+	5757034	5757175	5756793	5756931	5757310	5757472	10148	2,2,3,2,1,1	2,4,2,0,2,7	0,1,1,1,0,0	3,2,1,5,2,0	237	96	1	1.0	0.288,0.168,0.378,1.0,0.168,0.055	0.0,0.168,0.288,0.075,0.0,NA	0.237
10157	"ENSMUSG00000027620"	"Rbm39"	chr2	-	156167928	156168167	156167684	156167750	156172827	156172961	10157	0,2,1,2,0,1	33,44,15,28,15,29	2,1,0,0,2,1	7,18,23,28,18,34	335	96	1	1.0	0.0,0.013,0.019,0.02,0.0,0.01	0.076,0.016,0.0,0.0,0.031,0.008	-0.011
10158	"ENSMUSG00000027620"	"Rbm39"	chr2	-	156174096	156174168	156172827	156173022	156176402	156176457	10158	2,0,0,0,1,1	1,0,0,0,0,0	0,2,1,1,2,1	0,0,0,0,0,0	168	96	1	1.0	0.533,NA,NA,NA,1.0,1.0	NA,1.0,1.0,1.0,1.0,1.0	-0.156
10159	"ENSMUSG00000027620"	"Rbm39"	chr2	-	156174096	156174168	156172827	156173022	156177335	156177385	10159	5,2,1,1,1,3	23,20,15,20,11,16	0,5,1,2,2,1	14,9,19,28,19,29	168	96	0.68216907717	1.0	0.11,0.054,0.037,0.028,0.049,0.097	0.0,0.241,0.029,0.039,0.057,0.019	-0.002
10160	"ENSMUSG00000027620"	"Rbm39"	chr2	-	156176402	156176457	156172832	156173022	156177335	156177385	10160	1,1,0,0,0,0	23,20,15,20,11,16	0,0,0,0,0,0	14,9,19,28,19,29	151	96	1	1.0	0.027,0.031,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.01
10161	"ENSMUSG00000027620"	"Rbm39"	chr2	-	156176402	156176457	156174096	156174168	156177335	156177385	10161	0,1,0,0,0,0	3,2,1,1,0,2	0,0,0,0,0,0	0,3,0,1,0,0	151	96	1	1.0	0.0,0.241,0.0,0.0,NA,0.0	NA,0.0,NA,0.0,NA,NA	0.048
10162	"ENSMUSG00000027620"	"Rbm39"	chr2	-	156176402	156176457	156174773	156174974	156177335	156177385	10162	0,1,0,0,0,0	0,1,0,0,0,0	0,0,0,1,0,0	0,2,1,0,0,0	151	96	1	1.0	NA,0.389,NA,NA,NA,NA	NA,0.0,0.0,1.0,NA,NA	0.056
10163	"ENSMUSG00000027620"	"Rbm39"	chr2	-	156177632	156177906	156177360	156177385	156178879	156178952	10163	14,20,6,13,8,16	0,3,2,5,1,2	11,13,10,13,10,9	2,0,0,3,1,7	370	96	0.859458323211	1.0	1.0,0.634,0.438,0.403,0.675,0.675	0.588,1.0,1.0,0.529,0.722,0.25	-0.044
10164	"ENSMUSG00000027620"	"Rbm39"	chr2	-	156177751	156177906	156177335	156177385	156179176	156179240	10164	4,4,0,4,1,2	18,12,10,3,9,13	1,5,2,5,1,0	11,6,15,22,20,15	251	96	0.445711783834	1.0	0.078,0.113,0.0,0.338,0.041,0.056	0.034,0.242,0.049,0.08,0.019,0.0	0.034
10165	"ENSMUSG00000027620"	"Rbm39"	chr2	-	156178879	156178952	156177160	156177385	156179176	156179240	10165	0,6,4,9,4,6	18,12,10,3,9,13	6,1,4,8,2,8	11,6,15,22,20,15	169	96	0.452985024173	1.0	0.0,0.221,0.185,0.63,0.202,0.208	0.237,0.086,0.132,0.171,0.054,0.233	0.089
10166	"ENSMUSG00000027620"	"Rbm39"	chr2	-	156178879	156178952	156177632	156177906	156179176	156179240	10166	1,6,2,5,3,4	0,0,0,0,0,0	8,1,4,5,4,3	0,0,0,1,0,0	169	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.74,1.0,1.0	0.043
10167	"ENSMUSG00000039410"	"Prdm16"	chr4	-	154322270	154322445	154316124	154320922	154323246	154323480	10167	1,0,0,0,1,0	1,1,0,1,1,0	0,0,1,2,0,0	0,0,1,1,1,0	271	96	1	1.0	0.262,0.0,NA,0.0,0.262,NA	NA,NA,0.262,0.415,0.0,NA	-0.095
10171	"ENSMUSG00000025728"	"Pigq"	chr17	-	25930957	25931038	25930520	25930635	25934757	25934878	10171	25,31,9,28,15,25	0,0,0,0,0,0	23,35,20,50,34,42	0,0,0,1,0,0	177	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.964,1.0,1.0	0.006
10174	"ENSMUSG00000025728"	"Pigq"	chr17	-	25934093	25934273	25932104	25932231	25934757	25934878	10174	0,2,1,0,0,1	13,5,3,3,4,2	2,2,0,0,0,1	7,9,12,7,12,5	276	96	1	1.0	0.0,0.122,0.104,0.0,0.0,0.148	0.09,0.072,0.0,0.0,0.0,0.065	0.025
10175	"ENSMUSG00000025728"	"Pigq"	chr17	-	25936763	25937462	25935002	25935134	25941814	25941883	10175	98,145,70,85,111,128	0,0,0,0,0,0	101,160,180,195,131,207	0,0,0,1,0,0	795	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.959,1.0,1.0	0.007
10178	"ENSMUSG00000071866"	"Ppia"	chr11	+	6419112	6419285	6418100	6418314	6419477	6419663	10178	397,550,223,436,357,452	0,0,0,0,0,0	357,488,618,563,380,564	0,0,0,0,0,1	269	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.995	0.001
10179	"ENSMUSG00000028943"	"Espn"	chr4	-	152129611	152129638	152128407	152128553	152130768	152130961	10179	0,1,1,0,0,0	0,0,0,3,0,0	0,0,0,0,0,0	4,0,0,0,1,3	123	96	1	1.0	NA,1.0,1.0,0.0,NA,NA	0.0,NA,NA,NA,0.0,0.0	0.667
10181	"ENSMUSG00000028943"	"Espn"	chr4	-	152131051	152131294	152130768	152130961	152134160	152134432	10181	1,2,1,1,1,3	0,0,0,0,0,0	0,2,0,3,1,3	0,0,0,2,0,0	339	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	NA,1.0,NA,0.298,1.0,1.0	0.175
10183	"ENSMUSG00000032300"	"1700017B05Rik"	chr9	-	57256385	57259140	57253116	57254329	57262428	57262612	10183	36,61,17,30,15,32	0,0,0,0,0,0	38,61,36,67,49,77	0,0,0,1,0,0	2851	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.693,1.0,1.0	0.051
10184	"ENSMUSG00000032300"	"1700017B05Rik"	chr9	-	57258956	57259140	57253609	57254329	57262428	57262547	10184	1,1,0,0,0,3	0,0,0,0,0,0	2,5,2,5,1,3	0,0,0,1,0,0	280	96	1	1.0	1.0,1.0,NA,NA,NA,1.0	1.0,1.0,1.0,0.632,1.0,1.0	0.061
10185	"ENSMUSG00000032182"	"Yipf2"	chr9	-	21592060	21592218	21591899	21591980	21592527	21592588	10185	8,14,13,10,6,20	2,0,0,0,0,0	4,7,17,27,4,5	0,0,0,0,0,1	254	96	1	1.0	0.602,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.654	-0.009
10186	"ENSMUSG00000032182"	"Yipf2"	chr9	-	21592527	21592588	21592060	21592218	21592726	21592810	10186	1,2,3,0,0,4	0,0,0,0,0,0	1,1,5,5,2,1	0,0,1,0,0,0	157	96	1	1.0	1.0,1.0,1.0,NA,NA,1.0	1.0,1.0,0.754,1.0,1.0,1.0	0.041
10187	"ENSMUSG00000032182"	"Yipf2"	chr9	-	21592527	21592588	21592060	21592218	21592736	21592772	10187	1,2,4,2,0,5	0,0,0,0,0,0	1,0,5,7,3,0	1,1,0,0,0,0	157	96	1	1.0	1.0,1.0,1.0,1.0,NA,1.0	0.379,0.0,1.0,1.0,1.0,NA	0.324
10188	"ENSMUSG00000099908"	"Gm28539"	chr16	+	18897697	18897788	18896453	18896564	18899362	18899457	10188	4,16,1,7,3,9	0,0,0,0,0,0	3,5,4,13,4,6	0,0,0,0,0,1	187	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.755	0.041
10189	"ENSMUSG00000099908"	"Gm28539"	chr16	+	18910647	18910743	18899362	18899457	18912045	18912206	10189	4,5,8,9,5,5	0,0,0,0,0,0	7,2,14,11,6,11	0,0,0,0,1,0	192	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.75,1.0	0.042
10190	"ENSMUSG00000054843"	"Atrnl1"	chr19	+	57638451	57638580	57630225	57630339	57642419	57642628	10190	7,11,3,9,5,17	1,1,0,0,0,0	17,20,23,39,23,38	0,1,0,1,0,1	225	96	1	1.0	0.749,0.824,1.0,1.0,1.0,1.0	1.0,0.895,1.0,0.943,1.0,0.942	-0.034
10191	"ENSMUSG00000054843"	"Atrnl1"	chr19	+	57673118	57673273	57657054	57657238	57682370	57682455	10191	9,17,5,12,12,14	0,0,0,0,0,0	24,44,45,60,24,32	0,0,0,1,0,0	251	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.958,1.0,1.0	0.007
10192	"ENSMUSG00000054843"	"Atrnl1"	chr19	+	57797424	57797503	57777883	57777945	57935596	57935704	10192	11,9,3,10,7,8	0,0,0,0,0,0	12,17,17,31,16,22	0,0,0,0,0,2	175	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.858	0.024
10193	"ENSMUSG00000054843"	"Atrnl1"	chr19	+	58042327	58042442	57935596	57935704	58131092	58133343	10193	9,16,7,15,16,18	0,0,1,0,0,0	31,45,31,50,31,27	0,0,0,0,0,0	211	96	1	1.0	1.0,1.0,0.761,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.04
10195	"ENSMUSG00000097908"	"4933404O12Rik"	chr5	+	136928069	136928280	136925703	136925895	136933738	136933766	10195	0,0,0,0,0,0	0,1,0,0,2,0	0,0,1,0,0,0	0,0,0,1,0,0	307	96	1	1.0	NA,0.0,NA,NA,0.0,NA	NA,NA,1.0,0.0,NA,NA	-0.5
10201	"ENSMUSG00000031392"	"Irak1"	chrX	-	74017900	74018017	74017129	74017430	74018129	74018366	10201	0,1,0,0,2,0	0,0,0,0,0,0	1,2,1,3,2,0	1,0,3,0,3,1	213	96	1	1.0	NA,1.0,NA,NA,1.0,NA	0.311,1.0,0.131,1.0,0.231,0.0	0.554
10202	"ENSMUSG00000031392"	"Irak1"	chrX	-	74017900	74018017	74017129	74017511	74018129	74018366	10202	0,1,0,0,3,0	5,8,3,2,6,4	1,2,2,4,2,0	5,8,8,4,6,18	213	96	0.0136324466561	0.691548261707	0.0,0.053,0.0,0.0,0.184,0.0	0.083,0.101,0.101,0.311,0.131,0.0	-0.082
10208	"ENSMUSG00000026970"	"Rbms1"	chr2	-	60753729	60753814	60750192	60752982	60755415	60755496	10208	10,26,9,10,10,8	0,0,0,0,0,1	6,12,7,10,7,9	0,0,1,0,0,0	181	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.809	1.0,1.0,0.788,1.0,1.0,1.0	0.004
10209	"ENSMUSG00000026970"	"Rbms1"	chr2	-	60756435	60756546	60755415	60755496	60758803	60758854	10209	26,26,14,25,21,19	0,0,1,0,0,0	21,27,17,21,16,23	0,0,0,0,0,0	207	96	1	1.0	1.0,1.0,0.867,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.022
10210	"ENSMUSG00000026970"	"Rbms1"	chr2	-	60759758	60759806	60758803	60758854	60762052	60762146	10210	2,7,3,4,3,2	8,14,6,7,7,4	0,2,1,1,3,1	7,5,13,6,5,12	144	96	0.00208720122274	0.172751210977	0.143,0.25,0.25,0.276,0.222,0.25	0.0,0.211,0.049,0.1,0.286,0.053	0.115
10211	"ENSMUSG00000026970"	"Rbms1"	chr2	-	60842296	60842472	60797683	60797742	60962690	60963192	10211	16,32,3,16,14,16	0,0,0,1,0,0	13,11,16,15,14,24	0,0,0,0,0,0	272	96	1	1.0	1.0,1.0,1.0,0.85,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.025
10214	"ENSMUSG00000049971"	"Glt1d1"	chr5	+	127650682	127650788	127644318	127644467	127657086	127657138	10214	0,1,0,3,0,0	0,0,0,0,0,0	6,2,2,2,10,5	0,0,0,0,0,1	202	96	1	1.0	NA,1.0,NA,1.0,NA,NA	1.0,1.0,1.0,1.0,1.0,0.704	0.049
10216	"ENSMUSG00000049971"	"Glt1d1"	chr5	+	127678090	127678140	127677204	127677300	127689836	127689871	10216	0,1,1,0,0,0	0,0,0,0,0,0	3,4,0,5,0,1	0,0,0,0,0,1	146	96	1	1.0	NA,1.0,1.0,NA,NA,NA	1.0,1.0,NA,1.0,NA,0.397	0.151
10217	"ENSMUSG00000049971"	"Glt1d1"	chr5	+	127689836	127689880	127678090	127678140	127690989	127691110	10217	0,0,1,1,1,0	0,0,0,0,0,0	2,0,0,3,0,0	0,0,1,0,0,0	140	96	1	1.0	NA,NA,1.0,1.0,1.0,NA	1.0,NA,0.0,1.0,NA,NA	0.333
10220	"ENSMUSG00000029146"	"Snx17"	chr5	+	31195205	31195279	31194795	31194913	31195414	31195479	10220	1,1,0,0,2,0	12,18,9,12,5,12	0,0,0,0,0,0	12,19,11,17,11,12	170	96	1	1.0	0.045,0.03,0.0,0.0,0.184,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.043
10222	"ENSMUSG00000024050"	"Wiz"	chr17	-	32360037	32360427	32358942	32359494	32361460	32361964	10222	11,6,11,11,9,12	0,0,0,0,0,1	4,10,14,13,16,9	1,2,0,3,0,0	486	96	0.15418704481	1.0	1.0,1.0,1.0,1.0,1.0,0.703	0.441,0.497,1.0,0.461,1.0,1.0	0.217
10223	"ENSMUSG00000024050"	"Wiz"	chr17	-	32362792	32362963	32361460	32361964	32367823	32368147	10223	0,3,3,2,1,0	1,0,0,2,0,1	0,3,2,2,2,4	0,1,0,0,0,0	267	96	1	1.0	0.0,1.0,1.0,0.264,1.0,0.0	NA,0.519,1.0,1.0,1.0,1.0	-0.36
10225	"ENSMUSG00000024050"	"Wiz"	chr17	-	32378839	32379118	32367823	32368147	32387572	32387817	10225	0,0,1,1,0,0	0,0,1,1,0,0	1,0,1,0,0,3	0,0,1,0,0,0	375	96	1	1.0	NA,NA,0.204,0.204,NA,NA	1.0,NA,0.204,NA,NA,1.0	-0.531
10228	"ENSMUSG00000024050"	"Wiz"	chr17	-	32381055	32381156	32378839	32379118	32387572	32387817	10228	1,0,1,0,0,0	0,0,1,0,0,0	0,0,0,0,0,1	0,0,0,0,0,1	197	96	1	1.0	1.0,NA,0.328,NA,NA,NA	NA,NA,NA,NA,NA,0.328	0.336
10229	"ENSMUSG00000024050"	"Wiz"	chr17	-	32381083	32381156	32367823	32368147	32387572	32387759	10229	1,0,1,0,0,0	0,0,1,1,0,0	0,0,0,0,0,1	0,0,1,0,0,0	169	96	1	1.0	1.0,NA,0.362,0.0,NA,NA	NA,NA,0.0,NA,NA,1.0	-0.046
10231	"ENSMUSG00000024050"	"Wiz"	chr17	-	32381083	32381156	32378839	32379118	32387572	32387759	10231	1,2,1,1,0,0	0,0,1,0,0,0	0,0,0,1,0,3	0,0,0,0,0,1	169	96	1	1.0	1.0,1.0,0.362,1.0,NA,NA	NA,NA,NA,1.0,NA,0.63	0.026
10232	"ENSMUSG00000024050"	"Wiz"	chr17	-	32388603	32388755	32387572	32387817	32389259	32389376	10232	0,2,1,1,0,2	0,0,0,0,1,1	1,1,0,0,0,0	0,0,0,0,1,0	248	96	1	1.0	NA,1.0,1.0,1.0,0.0,0.436	1.0,1.0,NA,NA,0.0,NA	0.021
10234	"ENSMUSG00000026617"	"Bpnt1"	chr1	+	185338105	185338232	185332148	185332263	185341222	185341327	10234	37,61,19,33,36,56	0,0,0,0,1,0	39,49,41,89,66,106	0,0,0,3,1,0	223	96	1	1.0	1.0,1.0,1.0,1.0,0.939,1.0	1.0,1.0,1.0,0.927,0.966,1.0	0.008
10235	"ENSMUSG00000026617"	"Bpnt1"	chr1	+	185341222	185341327	185338105	185338232	185345314	185345339	10235	44,60,28,50,32,65	0,0,0,0,0,0	61,55,61,122,79,112	0,0,0,0,1,0	201	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.974,1.0	0.004
10236	"ENSMUSG00000026617"	"Bpnt1"	chr1	+	185349836	185349881	185348743	185348835	185352181	185352379	10236	0,3,0,2,4,7	21,18,9,12,14,32	6,13,0,9,10,9	21,22,23,27,21,27	141	96	0.00373790680831	0.279446966979	0.0,0.102,0.0,0.102,0.163,0.13	0.163,0.287,0.0,0.185,0.245,0.185	-0.095
10239	"ENSMUSG00000031010"	"Usp9x"	chrX	+	13072214	13072325	13071497	13071733	13093923	13094177	10239	2,4,0,2,2,0	0,0,0,0,0,0	7,2,1,13,6,7	1,0,0,0,1,0	207	96	1	1.0	1.0,1.0,NA,1.0,1.0,NA	0.765,1.0,1.0,1.0,0.736,1.0	0.083
10241	"ENSMUSG00000027709"	"Mccc1"	chr3	-	35975794	35975904	35973379	35974290	35976660	35976844	10241	35,62,14,23,27,38	0,0,0,0,0,0	38,66,57,86,39,43	1,0,0,0,0,0	206	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.947,1.0,1.0,1.0,1.0,1.0	0.009
10242	"ENSMUSG00000027709"	"Mccc1"	chr3	-	35976478	35976576	35975795	35975904	35976660	35976844	10242	0,0,0,0,0,0	15,30,6,9,15,23	0,0,0,0,3,0	19,36,23,43,17,26	194	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.08,0.0	-0.013
10244	"ENSMUSG00000008090"	"Fgfrl1"	chr5	+	108703285	108703558	108694894	108695118	108704666	108704747	10244	7,10,6,9,6,1	0,0,0,0,0,0	9,8,11,11,14,16	0,0,0,1,0,0	369	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.741,1.0,1.0	0.043
10245	"ENSMUSG00000063659"	"Zbtb18"	chr1	+	177443223	177443341	177442465	177442595	177443984	177444092	10245	1,0,0,0,0,2	0,0,0,0,0,0	1,1,0,0,1,0	0,0,0,1,0,0	214	96	1	1.0	1.0,NA,NA,NA,NA,1.0	1.0,1.0,NA,0.0,1.0,NA	0.25
10246	"ENSMUSG00000063659"	"Zbtb18"	chr1	+	177443223	177443341	177442465	177442595	177447088	177447486	10246	1,0,0,0,0,1	0,1,0,0,1,0	0,1,0,0,1,0	1,1,0,0,2,1	214	96	1	1.0	1.0,0.0,NA,NA,0.0,1.0	0.0,0.31,NA,NA,0.183,0.0	0.377
10247	"ENSMUSG00000063659"	"Zbtb18"	chr1	+	177443984	177444092	177442543	177442595	177447088	177447145	10247	1,1,0,0,0,0	0,1,0,0,1,0	2,0,0,1,0,0	1,1,0,0,2,1	204	96	1	1.0	1.0,0.32,NA,NA,0.0,NA	0.485,0.0,NA,1.0,0.0,0.0	0.143
10249	"ENSMUSG00000063659"	"Zbtb18"	chr1	+	177443984	177444092	177443223	177443341	177447088	177447145	10249	1,1,0,0,0,2	0,0,0,0,0,1	3,1,0,0,0,0	0,1,0,0,0,0	204	96	1	1.0	1.0,1.0,NA,NA,NA,0.485	1.0,0.32,NA,NA,NA,NA	0.168
10250	"ENSMUSG00000063659"	"Zbtb18"	chr1	+	177444738	177444822	177443215	177443341	177447088	177447096	10250	0,1,0,0,1,1	0,0,0,0,0,1	0,0,0,0,0,0	0,1,0,0,0,0	180	96	1	1.0	NA,1.0,NA,NA,1.0,0.348	NA,0.0,NA,NA,NA,NA	0.783
10251	"ENSMUSG00000063659"	"Zbtb18"	chr1	+	177444738	177444822	177443984	177444092	177447088	177447096	10251	0,1,0,0,1,1	1,1,0,0,0,0	0,1,0,0,0,0	2,0,0,0,0,0	180	96	1	1.0	0.0,0.348,NA,NA,1.0,1.0	0.0,1.0,NA,NA,NA,NA	0.087
10253	"ENSMUSG00000032114"	"Slc37a4"	chr9	+	44401706	44401769	44401420	44401534	44402072	44402211	10253	0,0,0,0,0,0	42,67,39,53,55,59	0,1,0,0,0,0	46,67,67,67,46,67	159	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.009,0.0,0.0,0.0,0.0	-0.001
10255	"ENSMUSG00000040728"	"Esrp1"	chr4	-	11338721	11338831	11332037	11333473	11353294	11353463	10255	1,0,0,0,0,1	4,2,0,1,0,0	0,2,1,1,1,1	0,0,1,3,1,2	206	96	1	1.0	0.104,0.0,NA,0.0,NA,1.0	NA,1.0,0.318,0.134,0.318,0.189	-0.116
10256	"ENSMUSG00000040728"	"Esrp1"	chr4	-	11344111	11344262	11331932	11333473	11353294	11353463	10256	1,3,0,0,0,0	4,2,0,1,0,0	1,0,0,1,0,0	0,0,1,3,1,2	247	96	1	1.0	0.089,0.368,NA,0.0,NA,NA	1.0,NA,0.0,0.115,0.0,0.0	-0.071
