ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2929	"ENSMUSG00000025732"	"Mcrip2"	chr17	-	25863697	25864039	25863697	25863965	25864250	25864352	2929	35,50,21,33,36,56	0,0,0,0,0,0	64,94,73,113,61,94	0,0,2,1,0,1	170	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.954,0.985,1.0,0.982	0.013
2933	"ENSMUSG00000042508"	"Dmtf1"	chr5	-	9121781	9122461	9121781	9121937	9124441	9124527	2933	6,5,1,1,0,2	2,3,3,3,3,2	3,2,2,2,6,2	0,4,2,3,1,2	620	96	0.526805864358	1.0	0.317,0.205,0.049,0.049,0.0,0.134	1.0,0.072,0.134,0.094,0.482,0.134	-0.194
2936	"ENSMUSG00000042508"	"Dmtf1"	chr5	-	9126539	9126802	9126539	9126749	9127956	9128108	2936	2,0,0,0,1,0	0,2,0,0,1,0	0,0,0,0,0,4	3,0,1,2,0,2	149	96	1	1.0	1.0,0.0,NA,NA,0.392,NA	0.0,NA,0.0,0.0,NA,0.563	0.323
2937	"ENSMUSG00000042508"	"Dmtf1"	chr5	-	9130367	9130652	9130367	9130477	9131275	9131308	2937	0,0,0,0,0,1	0,0,0,0,2,0	0,1,0,0,3,0	5,0,0,3,1,1	271	96	1	1.0	NA,NA,NA,NA,0.0,1.0	0.0,1.0,NA,0.0,0.515,0.0	0.197
2938	"ENSMUSG00000042508"	"Dmtf1"	chr5	-	9130367	9130693	9130367	9130477	9131275	9131308	2938	0,0,0,0,0,1	0,0,0,0,2,0	0,1,0,0,3,0	5,0,0,3,1,1	312	96	1	1.0	NA,NA,NA,NA,0.0,1.0	0.0,1.0,NA,0.0,0.48,0.0	0.204
2950	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17625695	17625862	17625719	17625862	17623904	17623991	2950	0,0,1,0,0,0	0,1,0,1,1,2	0,0,0,0,0,0	2,3,0,0,0,4	120	96	1	1.0	NA,0.0,1.0,0.0,0.0,0.0	0.0,0.0,NA,NA,NA,0.0	0.2
2953	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17638379	17638641	17638495	17638641	17635481	17635568	2953	1,1,0,2,0,1	1,0,0,0,0,1	1,0,1,1,1,1	1,0,0,0,0,0	212	96	1	1.0	0.312,1.0,NA,1.0,NA,0.312	0.312,NA,1.0,1.0,1.0,1.0	-0.206
2957	"ENSMUSG00000026104"	"Stat1"	chr1	+	52147882	52147999	52147900	52147999	52147293	52147377	2957	0,0,0,0,0,0	9,7,4,5,0,0	0,0,0,1,0,0	5,6,6,9,1,8	114	96	1	1.0	0.0,0.0,0.0,0.0,NA,NA	0.0,0.0,0.0,0.086,0.0,0.0	-0.014
2959	"ENSMUSG00000000738"	"Spg7"	chr8	+	123090074	123090234	123090123	123090234	123088944	123089047	2959	0,0,0,0,1,0	5,16,5,4,6,12	4,0,0,1,0,2	5,13,8,15,11,10	145	96	0.442040162824	1.0	0.0,0.0,0.0,0.0,0.099,0.0	0.346,0.0,0.0,0.042,0.0,0.117	-0.068
2960	"ENSMUSG00000055835"	"Zfp1"	chr8	+	111666060	111666204	111666077	111666204	111658385	111658441	2960	1,0,0,0,0,0	0,2,1,1,1,0	0,1,0,0,0,0	1,0,0,0,0,2	113	96	1	1.0	1.0,0.0,0.0,0.0,0.0,NA	0.0,1.0,NA,NA,NA,0.0	-0.133
2963	"ENSMUSG00000026275"	"Ppp1r7"	chr1	+	93351325	93351636	93351505	93351636	93350948	93351014	2963	0,0,0,0,0,0	3,5,3,1,1,8	1,0,0,0,0,0	3,3,1,1,3,3	276	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.104,0.0,0.0,0.0,0.0,0.0	-0.017
2964	"ENSMUSG00000003810"	"Mast2"	chr4	-	116306761	116308337	116306761	116308334	116308646	116308840	2964	6,13,0,1,5,1	1,3,1,0,1,3	7,7,8,4,8,17	0,2,2,7,5,2	99	96	0.544446859478	1.0	0.853,0.808,0.0,1.0,0.829,0.244	1.0,0.772,0.795,0.357,0.608,0.892	-0.115
2966	"ENSMUSG00000003810"	"Mast2"	chr4	-	116391602	116391634	116391602	116391631	116430405	116430548	2966	0,1,0,2,0,3	0,0,0,0,0,0	0,2,4,0,4,2	1,0,0,0,0,0	99	96	1	1.0	NA,1.0,NA,1.0,NA,1.0	0.0,1.0,1.0,NA,1.0,1.0	0.2
2967	"ENSMUSG00000002767"	"Mrpl2"	chr17	+	46648658	46648769	46648669	46648769	46648471	46648587	2967	16,28,13,24,14,24	0,0,0,0,0,0	11,13,15,26,18,28	0,2,0,2,0,0	107	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.854,1.0,0.921,1.0,1.0	0.037
2973	"ENSMUSG00000063730"	"Hsd3b2"	chr3	-	98719659	98719784	98719659	98719741	98723832	98723892	2973	40,50,12,13,32,50	22,33,9,12,18,30	28,52,45,67,53,69	17,24,17,30,15,25	139	96	0.0151225140126	0.487754325195	0.557,0.511,0.479,0.428,0.551,0.535	0.532,0.599,0.646,0.607,0.709,0.656	-0.115
2975	"ENSMUSG00000028545"	"Bend5"	chr4	+	111433086	111433553	111433168	111433553	111431016	111431150	2975	2,5,0,0,0,2	1,4,4,0,2,5	7,9,2,9,1,9	8,9,11,7,6,7	178	96	1	1.0	0.519,0.403,0.0,NA,0.0,0.177	0.321,0.35,0.089,0.409,0.082,0.409	-0.057
2978	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103173233	103173345	103173274	103173345	103171947	103172040	2978	0,1,0,0,1,1	14,25,6,8,8,17	0,0,1,0,0,0	9,9,8,10,13,16	137	96	1	1.0	0.0,0.027,0.0,0.0,0.081,0.04	0.0,0.0,0.081,0.0,0.0,0.0	0.011
2979	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103175618	103177419	103177338	103177419	103174339	103174501	2979	30,25,22,29,20,32	0,1,0,0,0,1	14,21,18,31,22,38	1,0,0,0,0,0	1816	96	1	1.0	1.0,0.569,1.0,1.0,1.0,0.628	0.425,1.0,1.0,1.0,1.0,1.0	-0.038
2983	"ENSMUSG00000031666"	"Rbl2"	chr8	+	91096763	91096867	91096793	91096867	91095548	91095658	2983	11,8,11,4,11,5	0,0,0,0,0,0	4,12,6,10,5,18	0,0,1,0,0,0	126	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.821,1.0,1.0,1.0	0.03
2985	"ENSMUSG00000035521"	"Gnptg"	chr17	-	25235344	25235480	25235344	25235459	25235533	25235627	2985	0,1,0,1,0,1	23,29,18,16,21,17	0,0,0,0,0,0	17,11,11,22,20,20	117	96	1	1.0	0.0,0.028,0.0,0.049,0.0,0.046	0.0,0.0,0.0,0.0,0.0,0.0	0.021
2986	"ENSMUSG00000020866"	"Cacna1g"	chr11	-	94416625	94416704	94416625	94416655	94416840	94416911	2986	1,0,0,2,2,3	0,0,0,0,0,0	0,0,0,0,0,1	0,0,0,0,1,0	145	96	1	1.0	1.0,NA,NA,1.0,1.0,1.0	NA,NA,NA,NA,0.0,1.0	0.5
2988	"ENSMUSG00000041408"	"Wapl"	chr14	+	34694986	34695105	34695004	34695105	34691681	34692734	2988	6,9,5,4,3,12	3,0,0,0,1,1	5,5,8,11,10,6	0,2,2,1,1,1	114	96	0.590666954845	1.0	0.627,1.0,1.0,1.0,0.716,0.91	1.0,0.678,0.771,0.903,0.894,0.835	0.029
2990	"ENSMUSG00000025156"	"Gps1"	chr11	+	120787008	120787069	120787011	120787069	120786771	120786849	2990	7,12,3,5,7,6	0,0,0,0,0,0	4,6,4,16,10,12	0,0,2,0,0,0	99	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.66,1.0,1.0,1.0	0.057
2994	"ENSMUSG00000020773"	"Trim47"	chr11	-	116106931	116107006	116106931	116107003	116107423	116107622	2994	0,2,1,1,0,0	0,4,1,1,0,4	0,4,4,4,1,0	0,9,5,6,5,5	99	96	1	1.0	NA,0.327,0.492,0.492,NA,0.0	NA,0.301,0.437,0.393,0.162,0.0	0.069
2996	"ENSMUSG00000039262"	"Prrc2b"	chr2	+	32219213	32219405	32219216	32219405	32218676	32218759	2996	4,4,2,5,1,2	2,8,2,8,5,7	0,0,0,7,6,4	0,2,8,8,0,10	99	96	1	1.0	0.66,0.327,0.492,0.377,0.162,0.217	NA,0.0,0.0,0.459,1.0,0.279	0.025
2999	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195748	102195894	102195748	102195868	102195951	102196117	2999	0,0,0,0,0,0	3,10,2,2,2,5	0,0,0,1,0,0	6,6,2,7,3,5	122	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.101,0.0,0.0	-0.017
3000	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102218415	102218490	102218415	102218487	102224733	102224955	3000	2,0,0,0,0,1	2,4,2,2,0,2	1,0,0,1,0,0	0,2,0,3,0,2	99	96	1	1.0	0.492,0.0,0.0,0.0,NA,0.327	1.0,0.0,NA,0.244,NA,0.0	-0.147
3001	"ENSMUSG00000036636"	"Clcn7"	chr17	+	25153560	25153825	25153731	25153825	25153015	25153154	3001	1,1,2,2,0,3	3,13,0,4,6,5	1,0,1,0,2,2	4,4,13,4,7,4	267	96	0.204477324156	1.0	0.107,0.027,1.0,0.152,0.0,0.177	0.082,0.0,0.027,0.0,0.093,0.152	0.185
3002	"ENSMUSG00000026975"	"Dph7"	chr2	+	24965556	24965654	24965559	24965654	24963455	24963543	3002	0,1,0,0,0,1	0,0,0,0,1,1	0,0,2,0,0,0	0,0,0,0,0,0	99	96	1	1.0	NA,1.0,NA,NA,0.0,0.492	NA,NA,1.0,NA,NA,NA	-0.503
3003	"ENSMUSG00000031353"	"Rbbp7"	chrX	+	162769763	162769937	162769790	162769937	162768851	162768997	3003	30,43,19,33,24,30	0,0,0,0,0,0	27,29,16,35,26,47	1,0,0,0,0,0	123	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.955,1.0,1.0,1.0,1.0,1.0	0.007
3004	"ENSMUSG00000024457"	"Trim26"	chr17	+	36837464	36837572	36837496	36837572	36837140	36837264	3004	2,3,0,2,1,1	0,0,0,0,0,0	0,0,1,0,0,1	1,3,0,0,2,1	128	96	1	1.0	1.0,1.0,NA,1.0,1.0,1.0	0.0,0.0,1.0,NA,0.0,0.429	0.714
3006	"ENSMUSG00000021532"	"Fastkd3"	chr13	+	68589222	68589389	68589319	68589389	68587659	68587834	3006	0,1,2,0,1,0	1,2,1,1,0,1	1,1,0,1,1,2	2,1,1,0,1,2	193	96	1	1.0	0.0,0.199,0.499,0.0,1.0,0.0	0.199,0.332,0.0,1.0,0.332,0.332	-0.083
3007	"ENSMUSG00000027900"	"Dram2"	chr3	+	106555163	106555308	106555166	106555308	106552155	106552280	3007	23,38,16,34,12,39	5,9,4,1,2,7	27,42,33,51,28,36	5,10,7,5,0,9	99	96	0.740359663551	1.0	0.817,0.804,0.795,0.971,0.853,0.844	0.84,0.803,0.821,0.908,1.0,0.795	-0.014
3008	"ENSMUSG00000024308"	"Tapbp"	chr17	+	33926626	33926706	33926629	33926706	33926427	33926517	3008	7,13,5,3,4,4	9,9,2,10,4,2	11,6,4,8,6,10	5,5,3,12,4,3	99	96	0.364063582171	1.0	0.43,0.583,0.708,0.225,0.492,0.66	0.681,0.538,0.564,0.393,0.593,0.764	-0.073
3009	"ENSMUSG00000028152"	"Tspan5"	chr3	+	138896788	138896914	138896852	138896914	138894347	138894518	3009	0,3,0,2,3,4	0,1,0,0,1,0	3,7,4,10,2,6	0,0,0,0,0,1	160	96	1	1.0	NA,0.643,NA,1.0,0.643,1.0	1.0,1.0,1.0,1.0,1.0,0.783	-0.142
3011	"ENSMUSG00000058740"	"Kcnt1"	chr2	+	25907256	25907346	25907274	25907346	25906662	25906835	3011	1,0,0,0,0,0	0,6,5,11,3,0	0,0,0,0,0,0	0,4,0,1,0,0	114	96	1	1.0	1.0,0.0,0.0,0.0,0.0,NA	NA,0.0,NA,0.0,NA,NA	0.2
3013	"ENSMUSG00000024805"	"Pcgf5"	chr19	+	36437302	36437362	36437305	36437362	36437154	36437210	3013	5,6,0,6,3,5	0,0,0,1,0,0	6,4,4,3,0,4	0,0,0,0,0,0	99	96	1	1.0	1.0,1.0,NA,0.853,1.0,1.0	1.0,1.0,1.0,1.0,NA,1.0	-0.029
3014	"ENSMUSG00000024485"	"Slc4a9"	chr18	+	36531351	36531526	36531433	36531526	36531099	36531216	3014	13,13,4,13,11,23	3,3,2,4,3,7	9,4,5,13,5,5	0,0,0,1,1,1	178	96	1.33236827904e-07	7.6278083975e-05	0.7,0.7,0.519,0.637,0.664,0.639	1.0,1.0,1.0,0.875,0.729,0.729	-0.246
3015	"ENSMUSG00000024485"	"Slc4a9"	chr18	+	36533573	36533762	36533576	36533762	36533184	36533243	3015	0,3,0,0,3,4	1,16,11,8,10,14	1,3,2,1,2,0	9,7,6,7,11,13	99	96	0.732070441658	1.0	0.0,0.154,0.0,0.0,0.225,0.217	0.097,0.294,0.244,0.122,0.15,0.0	-0.052
3016	"ENSMUSG00000024485"	"Slc4a9"	chr18	+	36535522	36535701	36535525	36535701	36535281	36535443	3016	9,20,6,9,11,15	2,0,0,0,0,0	4,7,8,6,3,6	0,0,0,0,0,0	99	96	1	1.0	0.814,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.031
3021	"ENSMUSG00000067629"	"Syngap1"	chr17	+	26964826	26965038	26964832	26965038	26962913	26963087	3021	1,3,0,1,0,0	0,0,0,0,2,0	0,1,0,1,0,0	0,0,0,0,0,0	102	96	1	1.0	1.0,1.0,NA,1.0,0.0,NA	NA,1.0,NA,1.0,NA,NA	-0.25
3023	"ENSMUSG00000022346"	"Myc"	chr15	+	61987506	61988278	61987509	61988278	61985921	61985951	3023	1,3,1,1,0,0	0,1,1,0,0,0	6,5,0,1,2,2	0,0,0,0,0,3	99	96	1	1.0	1.0,0.744,0.492,1.0,NA,NA	1.0,1.0,NA,1.0,1.0,0.393	-0.07
3025	"ENSMUSG00000025736"	"Jmjd8"	chr17	+	25829941	25830061	25829997	25830061	25829605	25829853	3025	20,34,14,16,13,20	1,0,0,0,0,2	15,26,17,38,26,41	0,1,0,2,1,0	152	96	1	1.0	0.927,1.0,1.0,1.0,1.0,0.863	1.0,0.943,1.0,0.923,0.943,1.0	-0.003
3026	"ENSMUSG00000029722"	"Agfg2"	chr5	-	137661363	137661492	137661363	137661489	137663435	137663604	3026	5,8,4,3,2,3	0,1,0,0,0,0	8,4,4,3,7,6	0,1,0,1,0,2	99	96	1	1.0	1.0,0.886,1.0,1.0,1.0,1.0	1.0,0.795,1.0,0.744,1.0,0.744	0.101
3029	"ENSMUSG00000038807"	"Rap1gap2"	chr11	-	74392219	74392346	74392219	74392341	74393044	74393162	3029	1,0,3,2,2,3	0,0,0,0,1,0	2,0,0,3,2,3	0,0,0,0,0,0	101	96	1	1.0	1.0,NA,1.0,1.0,0.655,1.0	1.0,NA,NA,1.0,1.0,1.0	-0.069
3030	"ENSMUSG00000063882"	"Uqcrh"	chr4	-	116069862	116070024	116069862	116069919	116070736	116070757	3030	274,396,181,242,215,338	2,0,0,0,0,1	211,293,285,333,251,305	0,0,0,0,0,0	201	96	1	1.0	0.985,1.0,1.0,1.0,1.0,0.994	1.0,1.0,1.0,1.0,1.0,1.0	-0.004
3031	"ENSMUSG00000037275"	"Gemin5"	chr11	-	58122281	58122378	58122281	58122375	58124931	58125418	3031	1,4,0,0,3,3	0,0,1,1,1,1	0,0,0,1,1,0	0,0,1,1,0,0	99	96	1	1.0	1.0,1.0,0.0,0.0,0.744,0.744	NA,NA,0.0,0.492,1.0,NA	0.084
3032	"ENSMUSG00000037275"	"Gemin5"	chr11	-	58137667	58137766	58137667	58137763	58139018	58139141	3032	0,6,0,0,0,1	0,1,0,0,0,0	0,0,2,0,2,0	0,0,0,0,0,1	99	96	1	1.0	NA,0.853,NA,NA,NA,1.0	NA,NA,1.0,NA,1.0,0.0	0.26
3033	"ENSMUSG00000020476"	"Dbnl"	chr11	+	5797274	5797335	5797283	5797335	5797023	5797175	3033	1,1,0,0,1,0	0,4,1,0,2,0	0,0,0,1,1,0	0,2,0,3,0,3	105	96	1	1.0	1.0,0.186,0.0,NA,0.314,NA	NA,0.0,NA,0.234,1.0,0.0	0.067
3034	"ENSMUSG00000020476"	"Dbnl"	chr11	+	5797274	5797335	5797286	5797335	5797023	5797175	3034	2,1,0,0,1,0	3,8,0,3,3,5	0,0,0,1,1,0	1,3,2,5,2,6	108	96	1	1.0	0.372,0.1,NA,0.0,0.229,0.0	0.0,0.0,0.0,0.151,0.308,0.0	0.064
3035	"ENSMUSG00000020476"	"Dbnl"	chr11	+	5797283	5797335	5797286	5797335	5797023	5797175	3035	1,4,1,0,2,0	3,8,0,3,3,5	0,2,0,3,0,3	1,3,2,5,2,6	99	96	0.254130026946	1.0	0.244,0.327,1.0,0.0,0.393,0.0	0.0,0.393,0.0,0.368,0.0,0.327	0.146
3039	"ENSMUSG00000020212"	"Mdm1"	chr10	+	118150788	118150956	118150821	118150956	118147980	118148115	3039	2,1,0,1,0,1	0,1,0,0,0,0	0,0,1,0,0,1	0,0,0,0,0,0	129	96	1	1.0	1.0,0.427,NA,1.0,NA,1.0	NA,NA,1.0,NA,NA,1.0	-0.143
3041	"ENSMUSG00000034243"	"Golgb1"	chr16	+	36886130	36886228	36886133	36886228	36885010	36885188	3041	0,3,0,2,0,1	0,0,1,0,1,0	0,0,0,0,4,0	1,1,0,2,1,2	99	96	1	1.0	NA,1.0,0.0,1.0,0.0,1.0	0.0,0.0,NA,0.0,0.795,0.0	0.441
3043	"ENSMUSG00000024666"	"Tmem138"	chr19	-	10574836	10575008	10574836	10574935	10575239	10575511	3043	3,2,4,3,6,1	2,0,0,0,0,0	2,4,1,2,2,5	0,1,0,0,0,1	169	96	1	1.0	0.46,1.0,1.0,1.0,1.0,1.0	1.0,0.694,1.0,1.0,1.0,0.74	0.004
3044	"ENSMUSG00000046169"	"Adamts6"	chr13	+	104313630	104313719	104313635	104313719	104312714	104312926	3044	0,0,0,0,0,0	0,1,0,0,1,0	0,0,0,1,0,0	0,0,0,0,0,0	101	96	1	1.0	NA,0.0,NA,NA,0.0,NA	NA,NA,NA,1.0,NA,NA	-1.0
3045	"ENSMUSG00000025165"	"Sectm1a"	chr11	-	121068683	121068846	121068683	121068737	121069034	121069088	3045	0,5,1,1,0,1	0,0,0,3,0,0	1,2,0,1,0,4	0,0,0,0,0,0	205	96	1	1.0	NA,1.0,1.0,0.135,NA,1.0	1.0,1.0,NA,1.0,NA,1.0	-0.216
3048	"ENSMUSG00000041638"	"Gcn1l1"	chr5	+	115614860	115614974	115614863	115614974	115614330	115614600	3048	9,8,6,9,9,8	0,0,0,0,0,0	10,23,12,21,12,15	0,1,0,0,0,0	99	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.957,1.0,1.0,1.0,1.0	0.007
3049	"ENSMUSG00000060862"	"Zbtb40"	chr4	-	136988547	136988765	136988547	136988762	136991497	136991662	3049	0,0,0,0,0,0	3,0,0,1,1,0	0,0,0,1,0,0	0,1,0,1,0,2	99	96	1	1.0	0.0,NA,NA,0.0,0.0,NA	NA,0.0,NA,0.492,NA,0.0	-0.164
3053	"ENSMUSG00000027247"	"Arhgap1"	chr2	+	91654045	91654207	91654072	91654207	91651763	91651823	3053	0,1,0,1,1,0	1,9,2,0,3,6	0,1,0,0,1,1	2,2,1,9,8,10	123	96	1	1.0	0.0,0.08,0.0,1.0,0.206,0.0	0.0,0.281,0.0,0.0,0.089,0.072	0.141
3054	"ENSMUSG00000045411"	"2410002F23Rik"	chr7	+	44247237	44247416	44247250	44247416	44246786	44246823	3054	0,1,0,0,0,0	0,0,1,0,0,0	0,0,0,0,1,0	0,0,0,0,0,0	109	96	1	1.0	NA,1.0,0.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA	-0.5
3056	"ENSMUSG00000044573"	"Acp1"	chr12	-	30904717	30904983	30904717	30904831	30905068	30905142	3056	6,1,4,1,2,8	6,7,4,7,3,5	3,10,5,8,3,8	0,5,4,5,8,8	248	96	0.124842385475	1.0	0.279,0.052,0.279,0.052,0.205,0.382	1.0,0.436,0.326,0.382,0.127,0.279	-0.217
3060	"ENSMUSG00000026335"	"Pam"	chr1	-	97825836	97826040	97825836	97826037	97831454	97831508	3060	11,20,8,8,11,16	7,3,2,4,0,2	16,33,22,25,17,26	0,3,0,3,2,3	99	96	0.00518028871279	0.219503486573	0.604,0.866,0.795,0.66,1.0,0.886	1.0,0.914,1.0,0.89,0.892,0.894	-0.13
3062	"ENSMUSG00000055762"	"Eef1d"	chr15	-	75901131	75901255	75901131	75901252	75909244	75909319	3062	26,28,9,16,23,30	2,2,0,1,0,0	14,18,11,16,8,14	0,0,1,2,0,0	99	96	1	1.0	0.927,0.931,1.0,0.939,1.0,1.0	1.0,1.0,0.914,0.886,1.0,1.0	-0.001
3064	"ENSMUSG00000033596"	"Rfwd3"	chr8	-	111283274	111285365	111283274	111283389	111288057	111288149	3064	0,1,5,7,1,3	3,2,0,3,2,3	3,4,3,5,2,2	0,3,4,4,4,5	2072	96	0.880305450753	1.0	0.0,0.023,1.0,0.098,0.023,0.044	1.0,0.058,0.034,0.055,0.023,0.018	0.0
3068	"ENSMUSG00000022822"	"Abcc5"	chr16	-	20392450	20392922	20392450	20392807	20396014	20396122	3068	1,2,1,0,1,0	5,0,2,4,2,1	1,0,0,1,1,0	1,0,2,3,1,0	211	96	1	1.0	0.083,1.0,0.185,0.0,0.185,0.0	0.313,NA,0.0,0.132,0.313,NA	0.053
3070	"ENSMUSG00000043243"	"Fam129c"	chr8	+	71607504	71607924	71607540	71607924	71606660	71606744	3070	1,1,0,0,0,0	0,0,0,1,0,0	2,0,0,1,0,0	0,0,0,0,0,0	132	96	1	1.0	1.0,1.0,NA,0.0,NA,NA	1.0,NA,NA,1.0,NA,NA	-0.333
3073	"ENSMUSG00000009076"	"Zmat5"	chr11	+	4731955	4732178	4732066	4732178	4730186	4730267	3073	0,0,0,0,0,0	7,4,2,5,3,6	0,0,0,0,0,1	1,3,2,3,3,0	207	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,1.0	-0.167
3078	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65278710	65278823	65278710	65278820	65279456	65279814	3078	0,3,0,2,0,1	0,0,0,0,1,2	0,2,0,1,0,1	0,2,1,1,0,0	99	96	1	1.0	NA,1.0,NA,1.0,0.0,0.327	NA,0.492,0.0,0.492,NA,1.0	0.086
3080	"ENSMUSG00000025509"	"Pnpla2"	chr7	+	141458004	141458214	141458083	141458214	141457591	141457657	3080	70,115,69,105,65,126	0,0,0,1,0,1	44,94,46,72,56,85	0,0,0,0,0,0	175	96	1	1.0	1.0,1.0,1.0,0.983,1.0,0.986	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
3086	"ENSMUSG00000025899"	"Alkbh8"	chr9	+	3349357	3349490	3349419	3349490	3347803	3347908	3086	0,0,0,0,1,0	2,0,2,0,0,1	0,0,0,0,0,0	1,1,0,2,4,3	158	96	1	1.0	0.0,NA,0.0,NA,1.0,0.0	0.0,0.0,NA,0.0,0.0,0.0	0.25
3094	"ENSMUSG00000040272"	"Accs"	chr2	-	93847916	93848189	93847916	93848186	93849544	93849799	3094	0,0,0,0,0,0	0,1,0,0,0,0	0,1,0,0,0,0	0,0,0,0,0,0	99	96	1	1.0	NA,0.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA	-1.0
3098	"ENSMUSG00000033703"	"Fuk"	chr8	-	110889675	110889838	110889675	110889740	110890175	110890346	3098	0,0,0,0,0,0	1,3,3,0,6,4	2,0,0,0,0,1	1,5,0,1,0,6	194	96	1	1.0	0.0,0.0,0.0,NA,0.0,0.0	0.497,0.0,NA,0.0,NA,0.076	-0.143
3100	"ENSMUSG00000036249"	"Rbm43"	chr2	-	51932399	51932523	51932399	51932519	51934831	51935007	3100	3,2,0,0,1,1	0,0,1,0,0,0	1,2,0,2,1,1	0,0,0,0,0,0	100	96	1	1.0	1.0,1.0,0.0,NA,1.0,1.0	1.0,1.0,NA,1.0,1.0,1.0	-0.2
3103	"ENSMUSG00000026315"	"Serpinb8"	chr1	+	107597454	107597637	107597459	107597637	107590005	107590287	3103	1,1,0,2,2,1	0,0,1,0,0,0	3,2,0,1,1,1	0,0,0,1,0,0	101	96	1	1.0	1.0,1.0,0.0,1.0,1.0,1.0	1.0,1.0,NA,0.487,1.0,1.0	-0.064
3106	"ENSMUSG00000020817"	"Rabep1"	chr11	+	70935120	70935182	70935126	70935182	70934404	70934594	3106	0,0,0,0,0,0	4,8,5,1,4,3	1,0,0,0,0,0	4,9,2,6,6,2	102	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.19,0.0,0.0,0.0,0.0,0.0	-0.032
3107	"ENSMUSG00000017686"	"Rhot1"	chr11	+	80243369	80243490	80243401	80243490	80242572	80242681	3107	11,8,4,10,6,12	0,0,0,0,0,0	7,11,17,18,18,22	0,0,0,0,0,1	128	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.943	0.01
3111	"ENSMUSG00000075415"	"Fnbp1"	chr2	-	31036117	31036257	31036117	31036254	31036541	31036663	3111	1,2,0,1,1,1	4,5,2,5,2,3	0,0,1,0,0,1	5,1,0,1,4,5	99	96	0.931618653235	1.0	0.195,0.279,0.0,0.162,0.327,0.244	0.0,0.0,1.0,0.0,0.0,0.162	0.008
3118	"ENSMUSG00000028601"	"Echdc2"	chr4	+	108172738	108172972	108172879	108172972	108172088	108172175	3118	0,0,0,4,0,0	25,34,13,15,13,24	2,1,0,2,3,3	21,26,26,44,31,45	237	96	0.577019335741	1.0	0.0,0.0,0.0,0.097,0.0,0.0	0.037,0.015,0.0,0.018,0.038,0.026	-0.006
3119	"ENSMUSG00000028601"	"Echdc2"	chr4	+	108172750	108172972	108172879	108172972	108172088	108172175	3119	0,0,0,4,0,0	25,34,13,15,13,24	2,1,0,2,4,2	21,26,26,44,31,45	225	96	0.579093414266	1.0	0.0,0.0,0.0,0.102,0.0,0.0	0.039,0.016,0.0,0.019,0.052,0.019	-0.007
3120	"ENSMUSG00000028688"	"Toe1"	chr4	-	116805131	116805400	116805131	116805294	116805485	116805745	3120	0,0,0,0,0,0	0,3,1,0,2,0	1,0,0,1,0,0	2,1,0,4,3,1	202	96	1	1.0	NA,0.0,0.0,NA,0.0,NA	0.192,0.0,NA,0.106,0.0,0.0	-0.06
3121	"ENSMUSG00000031112"	"Stk26"	chrX	+	50884577	50885697	50885588	50885697	50879488	50879545	3121	0,1,0,1,0,2	0,0,0,0,0,0	1,0,0,0,1,0	0,0,1,0,0,1	1107	96	1	1.0	NA,1.0,NA,1.0,NA,1.0	1.0,NA,0.0,NA,1.0,0.0	0.5
3122	"ENSMUSG00000029500"	"Pgam5"	chr5	-	110265511	110265645	110265511	110265642	110265739	110265828	3122	1,5,1,2,0,1	5,7,0,3,2,0	2,4,2,6,1,1	2,0,3,7,2,8	99	96	0.357024525794	1.0	0.162,0.409,1.0,0.393,0.0,1.0	0.492,1.0,0.393,0.454,0.327,0.108	0.032
