ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
924	"ENSMUSG00000021870"	"Slmap"	chr14	-	26459409	26459460	26459903	26459954	26453537	26453600	26460041	26460210	924	2,2,2,4,4,4	0,4,0,2,1,0	4,3,5,4,2,3	6,1,1,1,3,0	147	147	0.052450920496	0.435148733249	1.0,0.333,1.0,0.667,0.8,1.0	0.4,0.75,0.833,0.8,0.4,1.0	0.103
925	"ENSMUSG00000011658"	"Fuz"	chr7	+	44896546	44896645	44896914	44896999	44896251	44896362	44897260	44897329	925	3,6,3,1,3,1	6,6,0,7,5,7	4,1,2,7,3,6	3,1,5,12,6,5	195	181	0.591127307912	1.0	0.317,0.481,1.0,0.117,0.358,0.117	0.553,0.481,0.271,0.351,0.317,0.527	-0.018
926	"ENSMUSG00000011658"	"Fuz"	chr7	+	44896546	44896668	44896914	44896999	44896251	44896362	44897260	44897329	926	3,6,4,1,4,2	6,6,0,7,5,7	4,3,4,8,3,7	3,1,5,12,6,5	218	181	0.490752721055	1.0	0.293,0.454,1.0,0.106,0.399,0.192	0.525,0.714,0.399,0.356,0.293,0.538	-0.064
927	"ENSMUSG00000020790"	"Ankfy1"	chr11	+	72714364	72714483	72722627	72722763	72712156	72712349	72728760	72728884	927	5,8,3,6,3,0	1,3,1,0,0,3	3,5,6,7,1,10	4,2,4,0,2,0	215	232	0.320638230591	1.0	0.844,0.742,0.764,1.0,1.0,0.0	0.447,0.73,0.618,1.0,0.35,1.0	0.034
928	"ENSMUSG00000042942"	"Greb1l"	chr18	+	10515193	10515391	10522087	10522268	10511328	10511463	10523206	10523399	928	3,4,1,5,0,5	0,6,2,2,0,3	3,0,0,3,2,6	0,2,1,1,2,5	294	277	1	1.0	1.0,0.386,0.32,0.702,NA,0.611	1.0,0.0,0.0,0.739,0.485,0.531	0.145
933	"ENSMUSG00000020777"	"Acox1"	chr11	-	116180942	116181062	116181912	116182020	116180290	116180406	116189414	116189575	933	75,130,107,191,115,194	207,316,247,360,280,445	170,236,231,344,222,335	411,582,505,779,486,718	204	216	0.823728703134	1.0	0.277,0.303,0.314,0.36,0.303,0.316	0.305,0.3,0.326,0.319,0.326,0.331	-0.006
934	"ENSMUSG00000020777"	"Acox1"	chr11	-	116181912	116182020	116189414	116189575	116180290	116180406	116198221	116198381	934	129,197,154,199,197,266	9,14,11,13,12,17	215,319,289,378,320,492	16,24,26,28,29,28	257	204	0.319457703655	1.0	0.919,0.918,0.917,0.924,0.929,0.925	0.914,0.913,0.898,0.915,0.898,0.933	0.01
935	"ENSMUSG00000020777"	"Acox1"	chr11	-	116181912	116182020	116189414	116189575	116180942	116181062	116198221	116198381	935	129,197,154,199,197,264	138,207,175,250,184,283	215,319,289,378,321,492	280,394,331,522,325,531	257	204	0.255918623118	0.951439397237	0.426,0.43,0.411,0.387,0.459,0.425	0.379,0.391,0.409,0.365,0.439,0.424	0.022
936	"ENSMUSG00000020777"	"Acox1"	chr11	-	116183463	116183624	116189414	116189575	116181912	116182020	116198221	116198381	936	195,316,251,379,300,442	191,254,195,257,273,399	370,532,496,695,515,800	307,461,387,647,394,591	257	257	0.777593778621	1.0	0.505,0.554,0.563,0.596,0.524,0.526	0.547,0.536,0.562,0.518,0.567,0.575	-0.006
938	"ENSMUSG00000027201"	"Myef2"	chr2	-	125097562	125097634	125097976	125098075	125095911	125096120	125098449	125098518	938	1,5,2,5,4,5	0,0,2,0,1,4	4,4,6,9,5,7	0,2,2,1,2,1	195	168	0.628890310585	1.0	1.0,1.0,0.463,1.0,0.775,0.519	1.0,0.633,0.721,0.886,0.683,0.858	-0.004
939	"ENSMUSG00000025786"	"Zdhhc3"	chr9	-	123089031	123089156	123098922	123098974	123084213	123084310	123100262	123100592	939	0,0,0,0,0,1	15,28,8,19,10,16	0,2,0,0,0,1	14,10,28,17,18,17	148	221	1	1.0	0.0,0.0,0.0,0.0,0.0,0.085	0.0,0.23,0.0,0.0,0.0,0.081	-0.038
940	"ENSMUSG00000025786"	"Zdhhc3"	chr9	-	123090635	123091132	123098922	123098974	123089031	123089156	123100262	123100592	940	0,0,0,0,0,2	2,1,0,0,0,0	0,2,0,0,0,1	0,0,1,2,1,2	148	593	1	1.0	0.0,0.0,NA,NA,NA,1.0	NA,1.0,0.0,0.0,0.0,0.667	-0.0
941	"ENSMUSG00000054252"	"Fgfr3"	chr5	+	33731280	33731431	33732116	33732261	33730143	33730334	33732721	33732912	941	6,8,4,3,4,2	4,6,5,6,10,16	2,0,3,5,11,6	5,1,2,4,10,10	247	241	0.564059851076	1.0	0.594,0.565,0.438,0.328,0.281,0.109	0.281,0.0,0.594,0.549,0.518,0.369	0.001
942	"ENSMUSG00000049550"	"Clip1"	chr5	-	123635173	123635278	123638955	123638988	123630224	123631169	123640493	123640554	942	0,1,0,0,0,0	1,3,2,1,0,1	0,0,0,0,1,0	3,1,0,0,3,2	129	201	1	1.0	0.0,0.342,0.0,0.0,NA,0.0	0.0,0.0,NA,NA,0.342,0.0	-0.017
943	"ENSMUSG00000086370"	"Ftx"	chrX	-	103613022	103613195	103615064	103615192	103609303	103609416	103623546	103623754	943	0,0,0,0,0,1	2,1,1,0,1,1	0,0,0,1,0,0	0,0,0,1,1,1	224	269	1	1.0	0.0,0.0,0.0,NA,0.0,0.546	NA,NA,NA,0.546,0.0,0.0	-0.073
944	"ENSMUSG00000026368"	"F13b"	chr1	+	139503760	139503961	139506765	139506951	139501701	139501812	139507572	139507749	944	58,55,20,31,38,60	34,61,29,38,51,62	26,27,29,54,32,52	19,50,28,61,40,57	297	282	0.671757865718	1.0	0.618,0.461,0.396,0.436,0.414,0.479	0.565,0.339,0.496,0.457,0.432,0.464	0.009
945	"ENSMUSG00000047213"	"Ythdf3"	chr3	+	16183921	16183946	16189477	16189563	16183211	16183520	16203825	16205424	945	5,1,1,0,0,0	4,5,1,1,4,3	0,1,3,0,1,1	8,9,11,12,3,7	121	182	0.210443493824	0.85208359833	0.653,0.231,0.601,0.0,0.0,0.0	0.0,0.143,0.291,0.0,0.334,0.177	0.09
946	"ENSMUSG00000047213"	"Ythdf3"	chr3	+	16183921	16183946	16186966	16187115	16183235	16183520	16189477	16189563	946	14,10,7,1,3,0	1,0,2,1,0,1	4,6,11,9,7,11	4,0,4,2,1,4	121	245	0.0141582536823	0.229015963072	0.966,1.0,0.876,0.669,1.0,0.0	0.669,1.0,0.848,0.901,0.934,0.848	-0.115
950	"ENSMUSG00000006476"	"Nsmf"	chr2	+	25059604	25059694	25060138	25060263	25059020	25059073	25060478	25060562	950	2,1,0,1,1,0	14,11,4,7,7,8	1,3,2,1,1,1	8,11,4,11,12,14	186	221	1	1.0	0.145,0.097,0.0,0.145,0.145,0.0	0.129,0.245,0.373,0.097,0.09,0.078	-0.08
951	"ENSMUSG00000068874"	"Selenbp1"	chr3	+	94936696	94936753	94936894	94937007	94933055	94933162	94937207	94937393	951	35,85,41,76,55,82	3,1,0,3,2,0	68,102,62,115,64,90	0,1,1,0,1,1	153	209	1	1.0	0.941,0.991,1.0,0.972,0.974,1.0	1.0,0.993,0.988,1.0,0.989,0.992	-0.014
952	"ENSMUSG00000024664"	"Fads3"	chr19	+	10052835	10053033	10054019	10054121	10052201	10052312	10054226	10054349	952	44,57,18,22,29,41	30,20,24,12,20,23	39,65,63,75,61,76	37,39,55,61,63,42	294	198	0.264169089924	0.965602173118	0.497,0.657,0.336,0.553,0.494,0.546	0.415,0.529,0.435,0.453,0.395,0.549	0.051
953	"ENSMUSG00000040044"	"Orc3"	chr4	-	34607130	34607228	34611021	34611076	34605536	34605681	34614864	34614903	953	1,0,1,0,0,0	1,4,0,3,5,3	0,0,0,0,0,1	1,4,2,3,1,0	151	194	1	1.0	0.562,0.0,1.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,1.0	0.094
954	"ENSMUSG00000029162"	"Khk"	chr5	+	30926687	30926822	30927021	30927156	30924738	30924855	30928442	30928515	954	18,18,5,7,11,10	287,419,163,247,206,325	12,18,14,22,19,19	260,381,262,484,330,515	231	231	0.422624204856	1.0	0.059,0.041,0.03,0.028,0.051,0.03	0.044,0.045,0.051,0.043,0.054,0.036	-0.006
955	"ENSMUSG00000057228"	"Aadat"	chr8	+	60540054	60540161	60543521	60543623	60535726	60535791	60545222	60545543	955	332,433,215,268,241,287	291,421,215,289,192,328	49,59,66,90,53,78	53,71,55,83,42,82	203	198	1	1.0	0.527,0.501,0.494,0.475,0.55,0.46	0.474,0.448,0.539,0.514,0.552,0.481	-0.0
956	"ENSMUSG00000025243"	"Slc6a20b"	chr9	-	123604707	123604949	123607524	123607635	123603726	123603889	123608998	123609226	956	5,6,4,5,20,32	68,115,54,50,62,126	54,6,5,89,8,89	88,111,120,156,124,180	207	338	0.232149147994	0.903128752956	0.107,0.079,0.108,0.14,0.345,0.293	0.5,0.081,0.064,0.482,0.095,0.447	-0.1
957	"ENSMUSG00000028127"	"Abcd3"	chr3	-	121761414	121761471	121765000	121765105	121758773	121760309	121768621	121768741	957	71,97,60,71,79,106	28,48,25,34,35,45	84,104,96,124,97,139	37,52,43,69,45,72	201	153	0.379650808477	1.0	0.659,0.606,0.646,0.614,0.632,0.642	0.633,0.604,0.63,0.578,0.621,0.595	0.023
958	"ENSMUSG00000040464"	"Gtpbp10"	chr5	-	5546352	5546405	5547926	5548000	5544065	5544173	5555237	5555382	958	4,2,1,3,2,5	2,2,1,2,1,3	3,5,5,4,1,4	5,1,0,1,2,4	170	149	0.827100577605	1.0	0.637,0.467,0.467,0.568,0.637,0.594	0.345,0.814,1.0,0.778,0.305,0.467	-0.056
960	"ENSMUSG00000040464"	"Gtpbp10"	chr5	-	5547926	5548000	5556064	5556156	5546352	5546405	5557212	5557406	960	0,7,2,1,4,3	0,3,0,1,2,3	6,1,1,1,0,0	1,2,0,1,0,3	188	170	1	1.0	NA,0.678,1.0,0.475,0.644,0.475	0.844,0.311,1.0,0.475,NA,0.0	0.128
962	"ENSMUSG00000028070"	"Naxe"	chr3	-	88056985	88057133	88057723	88057837	88056519	88056776	88057920	88058031	962	19,38,13,21,18,27	32,58,23,28,29,41	7,12,14,20,16,33	21,41,23,55,32,62	210	244	0.0269498460883	0.335780514776	0.408,0.432,0.396,0.466,0.419,0.433	0.279,0.254,0.414,0.297,0.367,0.382	0.093
963	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	135743441	135743522	135743562	135743614	135742732	135742978	135744498	135744575	963	1,1,0,0,0,0	1,7,0,6,1,0	0,0,0,0,1,0	1,0,2,1,0,4	177	148	1	1.0	0.455,0.107,NA,0.0,0.0,NA	0.0,NA,0.0,0.0,1.0,0.0	-0.059
964	"ENSMUSG00000022789"	"Dnm1l"	chr16	-	16318444	16318477	16318763	16318841	16316601	16316778	16319451	16319508	964	0,3,2,1,2,4	2,0,0,4,0,1	0,2,0,0,2,0	3,6,1,2,0,8	174	129	2.48488917975e-06	0.00032729540339	0.0,1.0,1.0,0.156,1.0,0.748	0.0,0.198,0.0,0.0,1.0,0.0	0.451
965	"ENSMUSG00000022789"	"Dnm1l"	chr16	-	16332000	16332132	16333828	16333949	16329802	16330009	16336852	16337015	965	6,13,11,9,6,4	10,13,3,9,3,5	6,19,11,10,3,16	7,12,7,17,12,3	217	228	0.855506959721	1.0	0.387,0.512,0.794,0.512,0.678,0.457	0.474,0.625,0.623,0.382,0.208,0.849	0.03
966	"ENSMUSG00000030688"	"Stard10"	chr7	+	101343183	101343287	101343916	101344034	101342497	101342645	101345634	101345687	966	123,153,110,131,113,145	66,144,84,129,87,151	125,209,159,217,178,251	141,250,154,246,153,257	200	214	0.0275630514683	0.338841779384	0.666,0.532,0.584,0.521,0.582,0.507	0.487,0.472,0.525,0.486,0.555,0.511	0.059
967	"ENSMUSG00000030688"	"Stard10"	chr7	+	101343916	101344034	101345634	101345687	101321713	101322033	101345891	101346308	967	10,30,15,22,17,25	67,75,57,87,57,98	25,39,28,47,27,46	98,116,119,113,112,145	214	149	0.368631252956	1.0	0.094,0.218,0.155,0.15,0.172,0.151	0.151,0.19,0.141,0.225,0.144,0.181	-0.015
968	"ENSMUSG00000025584"	"Pde8a"	chr7	+	81309698	81309895	81314740	81314784	81308938	81308981	81315109	81315187	968	0,2,0,0,0,0	0,0,0,0,0,0	0,0,1,0,0,0	0,0,0,0,0,2	293	140	1	1.0	NA,1.0,NA,NA,NA,NA	NA,NA,1.0,NA,NA,0.0	0.5
969	"ENSMUSG00000021432"	"Slc35b3"	chr13	-	38944499	38944654	38954108	38954230	38943058	38943166	38955820	38955936	969	1,0,1,1,3,2	3,2,2,5,1,5	2,1,1,1,0,2	1,6,7,5,3,4	218	251	0.408589883251	1.0	0.277,0.0,0.365,0.187,0.775,0.315	0.697,0.161,0.141,0.187,0.0,0.365	0.061
972	"ENSMUSG00000027806"	"Tsc22d2"	chr3	+	58428227	58428299	58437316	58437475	58417483	58417613	58459330	58459382	972	2,0,0,0,1,0	0,1,0,0,0,0	1,1,0,0,0,1	0,0,0,0,0,0	168	255	1	1.0	1.0,0.0,NA,NA,1.0,NA	1.0,1.0,NA,NA,NA,1.0	-0.333
974	"ENSMUSG00000033327"	"Tnxb"	chr17	+	34696536	34696860	34711433	34711757	34695803	34696130	34712909	34713197	974	2,8,1,3,1,3	0,1,1,0,0,0	1,1,0,1,1,0	0,1,1,2,0,2	420	420	0.000104485272999	0.00741041705424	1.0,0.889,0.5,1.0,1.0,1.0	1.0,0.5,0.0,0.333,1.0,0.0	0.426
975	"ENSMUSG00000032359"	"Ctsh"	chr9	+	90061394	90061476	90061501	90061624	90060478	90060510	90062716	90062787	975	0,0,0,0,0,0	52,76,27,54,32,32	0,0,0,1,0,0	53,46,58,73,45,58	178	219	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.017,0.0,0.0	-0.003
976	"ENSMUSG00000032359"	"Ctsh"	chr9	+	90061394	90061476	90061518	90061624	90060478	90060510	90062716	90062787	976	0,0,0,0,0,0	102,159,46,103,63,74	0,0,0,1,0,0	77,90,94,130,81,104	178	202	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.009,0.0,0.0	-0.001
978	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29710155	29710308	29719592	29719850	29707197	29707400	29722223	29722309	978	0,0,1,0,1,1	0,0,0,0,0,0	0,0,0,2,0,0	1,0,0,0,1,1	249	354	1	1.0	NA,NA,1.0,NA,1.0,1.0	0.0,NA,NA,1.0,0.0,0.0	0.75
979	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29710155	29710308	29720642	29720738	29707197	29707400	29722223	29722309	979	0,0,1,0,1,1	0,0,0,0,0,1	0,0,0,2,0,0	0,0,0,0,0,0	249	192	1	1.0	NA,NA,1.0,NA,1.0,0.435	NA,NA,NA,1.0,NA,NA	-0.188
980	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29719592	29719850	29720642	29720738	29707197	29707400	29722223	29722309	980	0,0,0,0,0,0	0,0,0,0,0,1	1,0,0,0,1,1	0,0,0,0,0,0	354	192	1	1.0	NA,NA,NA,NA,NA,0.0	1.0,NA,NA,NA,1.0,1.0	-1.0
981	"ENSMUSG00000002546"	"Golga2"	chr2	+	32293314	32293395	32296625	32296721	32292092	32292215	32296964	32297008	981	1,2,1,2,1,0	8,18,3,9,14,11	0,0,0,0,0,0	1,9,3,23,11,20	177	192	0.551207578566	1.0	0.119,0.108,0.266,0.194,0.072,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.127
982	"ENSMUSG00000002546"	"Golga2"	chr2	+	32297753	32297834	32298599	32298638	32297520	32297577	32298885	32298948	982	7,5,2,1,5,9	0,3,2,2,1,0	6,4,8,5,8,6	0,5,3,2,1,2	177	135	0.298961142948	1.0	1.0,0.56,0.433,0.276,0.792,1.0	1.0,0.379,0.67,0.656,0.859,0.696	-0.033
984	"ENSMUSG00000034413"	"Neurl1b"	chr17	+	26431786	26432332	26438666	26439359	26414828	26414995	26441077	26441203	984	5,5,1,2,4,0	4,3,1,2,2,3	5,4,3,5,2,3	1,4,2,2,4,3	642	789	0.606797651611	1.0	0.606,0.672,0.551,0.551,0.711,0.0	0.86,0.551,0.648,0.754,0.381,0.551	-0.109
986	"ENSMUSG00000005936"	"Kctd20"	chr17	+	28963250	28963371	28963960	28964158	28962809	28962912	28964973	28965084	986	7,10,8,9,7,6	13,22,3,3,13,8	10,13,14,11,12,11	9,17,16,20,15,21	217	294	0.604369930361	1.0	0.422,0.381,0.783,0.803,0.422,0.504	0.601,0.509,0.542,0.427,0.52,0.415	0.05
987	"ENSMUSG00000026566"	"Mpzl1"	chr1	-	165601749	165601855	165604609	165604742	165592239	165593677	165605608	165605822	987	7,10,3,8,3,4	6,4,4,2,3,3	2,2,2,2,3,4	5,3,3,0,5,1	229	202	0.391516312977	1.0	0.507,0.688,0.398,0.779,0.469,0.54	0.261,0.37,0.37,1.0,0.346,0.779	0.042
988	"ENSMUSG00000035642"	"Aamdc"	chr7	-	97558130	97558226	97565150	97565300	97550330	97550741	97575587	97575653	988	9,11,7,16,8,19	9,10,5,11,4,6	8,13,15,22,8,19	9,5,4,9,9,5	246	192	0.407938257227	1.0	0.438,0.462,0.522,0.532,0.61,0.712	0.41,0.67,0.745,0.656,0.41,0.748	-0.061
989	"ENSMUSG00000035642"	"Aamdc"	chr7	-	97558130	97558226	97569686	97569774	97550547	97550741	97575587	97575691	989	0,0,0,0,0,0	9,10,5,11,4,6	0,0,0,0,0,1	9,5,4,9,9,5	184	192	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.173	-0.029
991	"ENSMUSG00000049152"	"Ugt3a2"	chr15	+	9338645	9338744	9351099	9351214	9335549	9335788	9361447	9361982	991	18,38,51,76,77,133	186,227,137,167,196,254	112,152,51,98,56,130	181,329,110,146,98,138	195	211	3.1820703885e-05	0.00266715354382	0.095,0.153,0.287,0.33,0.298,0.362	0.401,0.333,0.334,0.421,0.382,0.505	-0.142
992	"ENSMUSG00000049152"	"Ugt3a2"	chr15	+	9338645	9338744	9361447	9361982	9335549	9335788	9365145	9365377	992	18,38,51,74,74,131	724,948,502,716,625,879	112,152,53,98,56,130	830,1039,531,735,431,527	195	631	0.00016919647774	0.00945226410122	0.074,0.115,0.247,0.251,0.277,0.325	0.304,0.321,0.244,0.301,0.296,0.444	-0.103
993	"ENSMUSG00000049152"	"Ugt3a2"	chr15	+	9338645	9338744	9365145	9365377	9335549	9335788	9367247	9367467	993	18,38,51,74,74,131	449,687,359,403,439,577	114,151,52,99,56,131	409,634,210,280,148,223	195	328	2.52984189153e-10	2.33251422399e-07	0.063,0.085,0.193,0.236,0.221,0.276	0.319,0.286,0.294,0.373,0.389,0.497	-0.181
994	"ENSMUSG00000049152"	"Ugt3a2"	chr15	+	9351099	9351214	9361447	9361982	9335549	9335788	9365145	9365377	994	9,9,16,19,25,31	724,948,502,716,625,879	35,58,21,26,22,31	830,1039,531,735,431,527	211	631	1.20886581045e-06	0.000185762379539	0.036,0.028,0.087,0.074,0.107,0.095	0.112,0.143,0.106,0.096,0.132,0.15	-0.052
995	"ENSMUSG00000049152"	"Ugt3a2"	chr15	+	9351099	9351214	9361447	9361982	9338645	9338744	9365145	9365377	995	105,151,96,141,146,195	724,948,502,717,628,880	148,234,116,140,113,151	830,1039,531,735,431,527	211	631	0.0666568976845	0.48391858004	0.303,0.323,0.364,0.37,0.41,0.399	0.348,0.402,0.395,0.363,0.439,0.461	-0.04
996	"ENSMUSG00000001120"	"Pcbp3"	chr10	-	76770259	76770319	76770960	76771036	76767863	76767916	76781831	76781873	996	0,2,0,1,1,0	2,1,2,3,0,6	1,3,1,0,0,0	0,2,2,9,1,7	172	156	0.778007354813	1.0	0.0,0.645,0.0,0.232,1.0,0.0	1.0,0.576,0.312,0.0,0.0,0.0	-0.002
997	"ENSMUSG00000078765"	"U2af1l4"	chr7	+	30564081	30564131	30564202	30564301	30563929	30563996	30564473	30564607	997	1,4,1,3,3,4	6,5,2,4,5,6	2,1,3,4,2,4	8,8,6,5,9,6	146	195	0.370340405055	1.0	0.182,0.517,0.4,0.5,0.445,0.471	0.25,0.143,0.4,0.517,0.229,0.471	0.084
998	"ENSMUSG00000020803"	"Txndc17"	chr11	+	72208252	72208334	72208729	72208805	72207546	72207768	72209414	72210015	998	38,57,28,42,31,46	39,65,42,64,37,47	25,38,20,61,63,85	41,51,60,74,52,64	178	172	0.839868357515	1.0	0.485,0.459,0.392,0.388,0.447,0.486	0.371,0.419,0.244,0.443,0.539,0.562	0.013
999	"ENSMUSG00000024293"	"Esco1"	chr18	-	10588438	10588550	10593745	10595875	10585977	10586041	10596338	10596441	999	33,50,18,31,18,35	2,3,5,3,1,3	27,42,39,48,36,67	4,3,5,5,3,7	2226	208	0.772800483751	1.0	0.607,0.609,0.252,0.491,0.627,0.522	0.387,0.567,0.422,0.473,0.529,0.472	0.043
1000	"ENSMUSG00000024293"	"Esco1"	chr18	-	10588438	10588550	10595675	10595875	10585977	10586041	10596338	10596441	1000	3,2,0,2,0,3	2,3,5,3,1,3	0,3,1,6,2,3	4,3,5,5,3,7	296	208	0.876499119375	1.0	0.513,0.319,0.0,0.319,0.0,0.413	0.0,0.413,0.123,0.457,0.319,0.231	0.003
1001	"ENSMUSG00000109849"	"Gm45645"	chr14	-	27852799	27852949	27869795	27869904	27838164	27839747	27876096	27876217	1001	0,0,0,1,0,1	0,0,0,0,0,0	17,11,6,6,7,3	1,3,5,1,1,3	205	246	1	1.0	NA,NA,NA,1.0,NA,1.0	0.953,0.815,0.59,0.878,0.894,0.545	0.221
1004	"ENSMUSG00000041975"	"Mettl8"	chr2	-	71018219	71018374	71051671	71051733	70993483	70993575	71055370	71055583	1004	1,0,0,0,0,0	2,6,0,1,3,0	0,0,0,1,0,0	3,6,3,2,5,9	158	251	1	1.0	0.443,0.0,NA,0.0,0.0,NA	0.0,0.0,0.0,0.443,0.0,0.0	0.037
1005	"ENSMUSG00000031753"	"Cog4"	chr8	+	110849867	110849950	110851335	110851450	110847050	110847209	110852285	110852460	1005	3,6,4,4,4,3	4,10,5,7,5,3	4,5,3,9,12,13	1,7,11,14,11,12	179	211	0.697466426043	1.0	0.469,0.414,0.485,0.402,0.485,0.541	0.825,0.457,0.243,0.431,0.563,0.561	-0.047
1006	"ENSMUSG00000031753"	"Cog4"	chr8	+	110874145	110874208	110879005	110879122	110868201	110868367	110879632	110879725	1006	2,9,4,1,5,7	8,7,1,6,9,10	2,6,7,10,6,4	7,14,9,18,9,13	159	213	0.500953602385	1.0	0.251,0.633,0.843,0.183,0.427,0.484	0.277,0.365,0.51,0.427,0.472,0.292	0.08
1007	"ENSMUSG00000031922"	"Cep57"	chr9	-	13810626	13810862	13812632	13812710	13809859	13810004	13813409	13813520	1007	1,5,3,2,2,0	7,13,3,12,5,6	3,2,0,4,1,5	6,5,6,14,9,13	174	332	0.954354547533	1.0	0.214,0.423,0.656,0.241,0.433,0.0	0.488,0.433,0.0,0.353,0.175,0.423	0.016
1008	"ENSMUSG00000042371"	"Slc5a10"	chr11	-	61673525	61673741	61673828	61673997	61673223	61673281	61676126	61676277	1008	92,138,58,67,31,53	88,150,56,81,28,46	20,38,56,83,38,81	41,43,65,69,69,68	265	312	0.323097458746	1.0	0.552,0.52,0.549,0.493,0.566,0.576	0.365,0.51,0.504,0.586,0.393,0.584	0.052
1009	"ENSMUSG00000072294"	"Klf12"	chr14	-	100109770	100109860	100149731	100149795	99987430	99987566	100284530	100284679	1009	0,0,0,0,0,0	1,0,0,0,0,0	0,1,0,0,2,0	0,1,0,0,0,0	160	186	1	1.0	0.0,NA,NA,NA,NA,NA	NA,0.538,NA,NA,1.0,NA	-0.769
1010	"ENSMUSG00000038495"	"Otud7b"	chr3	+	96108710	96108768	96130230	96130343	96104526	96104819	96136473	96136624	1010	0,0,0,0,0,0	1,0,0,0,0,0	0,0,1,0,2,1	0,1,0,3,0,0	154	209	1	1.0	0.0,NA,NA,NA,NA,NA	NA,0.0,1.0,0.0,1.0,1.0	-0.6
1012	"ENSMUSG00000032294"	"Pkm"	chr9	+	59675028	59675195	59675567	59675734	59671920	59672073	59678043	59678225	1012	20,27,10,14,20,25	105,148,60,93,100,141	9,13,6,12,5,13	38,46,49,64,44,82	263	263	0.830837780016	1.0	0.16,0.154,0.143,0.131,0.167,0.151	0.191,0.22,0.109,0.158,0.102,0.137	-0.002
1013	"ENSMUSG00000005882"	"Uqcc1"	chr2	-	155858111	155858189	155887108	155887217	155851358	155851472	155901297	155901355	1013	8,11,8,11,6,10	12,11,5,7,3,9	7,15,11,15,10,18	7,10,7,17,9,13	205	174	0.905713605785	1.0	0.361,0.459,0.576,0.572,0.629,0.485	0.459,0.56,0.572,0.428,0.485,0.54	0.006
1014	"ENSMUSG00000005882"	"Uqcc1"	chr2	-	155887108	155887217	155901297	155901355	155858111	155858189	155921634	155921727	1014	0,0,0,0,0,0	9,14,8,14,11,5	0,0,0,0,1,0	11,13,14,15,12,23	154	205	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.1,0.0	-0.017
1015	"ENSMUSG00000030557"	"Mef2a"	chr7	-	67268066	67268204	67268268	67268400	67265942	67266162	67293593	67293740	1015	1,4,3,2,0,6	3,0,1,1,2,8	2,5,2,1,4,6	1,5,2,7,7,7	228	234	0.346330545776	1.0	0.255,1.0,0.755,0.672,0.0,0.435	0.672,0.506,0.506,0.128,0.37,0.468	0.078
1016	"ENSMUSG00000030557"	"Mef2a"	chr7	-	67268066	67268204	67268268	67268400	67265942	67266162	67295374	67295578	1016	5,8,3,5,2,7	3,2,2,1,2,13	4,5,3,3,4,7	3,8,5,12,7,13	228	234	0.012264308009	0.207211330415	0.631,0.804,0.606,0.837,0.506,0.356	0.578,0.391,0.381,0.204,0.37,0.356	0.243
1017	"ENSMUSG00000069255"	"Dusp22"	chr13	+	30672392	30672475	30696235	30696285	30668804	30668838	30705625	30705700	1017	3,5,2,5,5,2	1,4,1,2,1,7	4,6,1,6,4,12	0,2,3,3,6,3	179	146	0.646050572675	1.0	0.71,0.505,0.62,0.671,0.803,0.189	1.0,0.71,0.214,0.62,0.352,0.765	-0.027
1019	"ENSMUSG00000029687"	"Ezh2"	chr6	-	47558177	47558294	47561668	47561938	47556029	47556150	47576535	47576664	1019	0,1,0,0,0,0	1,1,0,0,1,0	0,0,0,0,0,0	0,2,1,3,0,0	366	213	1	1.0	0.0,0.368,NA,NA,0.0,NA	NA,0.0,0.0,0.0,NA,NA	0.123
1020	"ENSMUSG00000030513"	"Pcsk6"	chr7	+	66025227	66025407	66025565	66025604	65983712	65983849	66031748	66031851	1020	12,11,5,10,6,3	1,0,0,3,0,1	9,11,8,3,5,2	0,0,2,2,1,2	276	135	0.257111071679	0.952033767422	0.854,1.0,1.0,0.62,1.0,0.595	1.0,1.0,0.662,0.423,0.71,0.328	0.158
1022	"ENSMUSG00000027002"	"Nckap1"	chr2	-	80544989	80545146	80547900	80547949	80541462	80541519	80548829	80548967	1022	11,7,5,12,7,11	35,47,25,29,24,29	7,12,18,17,14,17	37,46,42,75,46,48	145	253	0.835690244187	1.0	0.354,0.206,0.259,0.419,0.337,0.398	0.248,0.313,0.428,0.283,0.347,0.382	-0.005
